"","symbol","group","baseMean","logFC","lfcSE","stat","PValue","FDR"
"ENSG00000186185","KIF18B","protein_coding",365.619625675213,4.81130032729336,0.438308659119043,10.9769684609097,4.9319774067702e-28,3.99732726214293e-26
"ENSG00000096433","ITPR3","protein_coding",3233.53768148347,3.46483890643236,0.315736626338455,10.9738263394194,5.10646690412871e-28,4.1162563653281e-26
"ENSG00000169814","BTD","protein_coding",2257.58573033566,-2.61086270996591,0.237930174855074,-10.9732307453488,5.14022542134513e-28,4.12107153780492e-26
"ENSG00000093009","CDC45","protein_coding",326.920058405799,3.96135369206125,0.361302788327988,10.9640828137345,5.68742810142956e-28,4.5352652473335e-26
"ENSG00000083807","SLC27A5","protein_coding",11893.7909084413,-6.36071095074058,0.580325826625568,-10.9605856898121,5.9115537327365e-28,4.68290270833269e-26
"ENSG00000123453","SARDH","protein_coding",3921.46067294022,-5.35948425329893,0.489003878502485,-10.9600035682983,5.94970228044002e-28,4.68290270833269e-26
"ENSG00000134057","CCNB1","protein_coding",790.91565839105,3.22157271646489,0.293946185633903,10.9597364208604,5.96729107251131e-28,4.68290270833269e-26
"ENSG00000099282","TSPAN15","protein_coding",5400.40437877345,3.88059454747043,0.354404493692717,10.9496200430095,6.67269229927009e-28,5.20891432540916e-26
"ENSG00000137992","DBT","protein_coding",1777.45974775183,-2.06024878938482,0.188211303224928,-10.9464668385121,6.90902300931775e-28,5.36516383634559e-26
"ENSG00000137203","TFAP2A","protein_coding",744.391893763585,6.46909740336196,0.591183276414389,10.9426258513231,7.20814345898048e-28,5.56829082206242e-26
"ENSG00000148943","LIN7C","protein_coding",1511.49073933169,-1.55622023711577,0.142422015381707,-10.9268235879469,8.5799385219795e-28,6.59366052632124e-26
"ENSG00000112118","MCM3","protein_coding",4169.5264316635,1.96481329012105,0.179855543083271,10.924396637647,8.81241233378077e-28,6.73740720281631e-26
"ENSG00000074935","TUBE1","protein_coding",798.940521783563,-2.66624755423611,0.244235609202209,-10.9167027811602,9.59148325930383e-28,7.2954297283074e-26
"ENSG00000105514","RAB3D","protein_coding",483.097167526699,2.68247742938431,0.24587188161257,10.9100618248458,1.03186149439873e-27,7.80845392087858e-26
"ENSG00000011426","ANLN","protein_coding",630.381655856289,4.47062357961067,0.409827204701522,10.9085573830235,1.04907890674552e-27,7.89844586032971e-26
"ENSG00000174327","SLC16A13","protein_coding",832.803037073907,-2.86550539749911,0.262946456891777,-10.89767639911,1.18238198215266e-27,8.8571159390345e-26
"ENSG00000171219","CDC42BPG","protein_coding",1534.47401787913,3.00152916018033,0.275648030113188,10.8889918747028,1.30072108124975e-27,9.69462064175694e-26
"ENSG00000117009","KMO","protein_coding",742.152237745428,-5.45175238594574,0.50078380295928,-10.8864391254863,1.33768841201569e-27,9.92029726350838e-26
"ENSG00000131747","TOP2A","protein_coding",1873.45900768647,4.33133985374897,0.397886163619919,10.8858770416719,1.34596709992324e-27,9.93203185376192e-26
"ENSG00000157557","ETS2","protein_coding",8176.81789038504,-2.64025431378248,0.242829085752398,-10.8728915467508,1.55202603857413e-27,1.13958664376888e-25
"ENSG00000143149","ALDH9A1","protein_coding",4446.48273427378,-2.24929817734853,0.207138591187914,-10.8589044873246,1.80906379094801e-27,1.3217750811498e-25
"ENSG00000139644","TMBIM6","protein_coding",58781.0373448816,-1.67781838962292,0.154567796926783,-10.85490265749,1.8900807308992e-27,1.37419987258318e-25
"ENSG00000109805","NCAPG","protein_coding",288.285724783823,4.10601051790955,0.378834991758805,10.8385196912427,2.2609986731718e-27,1.63586011319435e-25
"ENSG00000204580","DDR1","protein_coding",11320.9708261904,3.66950577215933,0.338864067846427,10.8288429501541,2.5131072472375e-27,1.809437218011e-25
"ENSG00000139160","ETFBKMT","protein_coding",217.343458571363,-2.19448177270581,0.20277256144429,-10.8223802918657,2.69680938036712e-27,1.93232254732392e-25
"ENSG00000113758","DBN1","protein_coding",5593.3085554833,3.69620557290548,0.341608848432795,10.8199936560854,2.76796538395287e-27,1.96880043348357e-25
"ENSG00000151611","MMAA","protein_coding",706.469316500397,-2.06794420936133,0.191126179011038,-10.8197852333034,2.77426706174533e-27,1.96880043348357e-25
"ENSG00000106049","HIBADH","protein_coding",3464.1373991291,-2.57478822185302,0.238353298943835,-10.8024022879572,3.35313831474619e-27,2.36827368972931e-25
"ENSG00000135547","HEY2","protein_coding",211.995641734431,-2.5061271168848,0.232051185066082,-10.799889326879,3.44618701231201e-27,2.42245714533705e-25
"ENSG00000204540","PSORS1C1","protein_coding",291.599732380662,5.48961957499308,0.508453594892504,10.796697339024,3.56807831152845e-27,2.49630837342405e-25
"ENSG00000131979","GCH1","protein_coding",1576.32139266577,-3.59903069648464,0.333512329917043,-10.7912972734167,3.78409781170682e-27,2.63501120860261e-25
"ENSG00000112304","ACOT13","protein_coding",1306.86192226073,-2.10218166112606,0.194921877225283,-10.7847394610121,4.06393272235041e-27,2.81664720270567e-25
"ENSG00000100003","SEC14L2","protein_coding",3406.10944075623,-4.26132865639939,0.395326610795585,-10.77926084415,4.31337793885734e-27,2.97562891112242e-25
"ENSG00000187824","TMEM220","protein_coding",1566.39148050776,-4.32420221291156,0.401651726133964,-10.766049120549,4.97911824351647e-27,3.41899452721464e-25
"ENSG00000147155","EBP","protein_coding",2395.88660246461,-3.0622756487616,0.284484155271534,-10.7643100398289,5.07401899185232e-27,3.46810367221906e-25
"ENSG00000204228","HSD17B8","protein_coding",1148.846141123,-2.24115546052122,0.208306515340544,-10.7589311686067,5.37904104805974e-27,3.64301081391881e-25
"ENSG00000259479","SORD2P","pseudogene",321.466275096737,-4.68148337768511,0.435122205820278,-10.759008193709,5.37454738596354e-27,3.64301081391881e-25
"ENSG00000107186","MPDZ","protein_coding",2000.60565896437,-3.04354297507469,0.28297064380212,-10.7556845267774,5.57187735063508e-27,3.73946085360269e-25
"ENSG00000170088","TMEM192","protein_coding",1675.25246804924,-2.19391773360485,0.203976759148195,-10.7557240480074,5.5694892423851e-27,3.73946085360269e-25
"ENSG00000102910","LONP2","protein_coding",5532.31176784164,-2.0341420999358,0.189399995364894,-10.7399268728432,6.60967195480986e-27,4.39617284456233e-25
"ENSG00000167992","VWCE","protein_coding",333.725419581789,-4.43724242485115,0.413140035821762,-10.7402866827593,6.58396194050077e-27,4.39617284456233e-25
"ENSG00000227036","LINC00511","long_non_coding",464.27389290289,4.71812983858818,0.439345208533344,10.7390037422705,6.67608995340513e-27,4.4205252762904e-25
"ENSG00000183077","AFMID","protein_coding",2980.20323621351,-2.21524300235271,0.206308771069896,-10.7375124715478,6.78478560130306e-27,4.47253066837897e-25
"ENSG00000135929","CYP27A1","protein_coding",13741.8708459892,-4.52049663815269,0.421942659884026,-10.7135330648842,8.79402768652308e-27,5.77137250648276e-25
"ENSG00000127616","SMARCA4","protein_coding",5826.21601478598,1.52177835101918,0.142059407329342,10.712267350878,8.91511776452577e-27,5.82100628360728e-25
"ENSG00000168306","ACOX2","protein_coding",3514.16024939991,-5.87131441452041,0.548110109883774,-10.7119250468951,8.9481488178429e-27,5.82100628360728e-25
"ENSG00000170312","CDK1","protein_coding",657.00229737211,3.85523493800318,0.3599480938019,10.710530224741,9.08400319602581e-27,5.88357796521636e-25
"ENSG00000116761","CTH","protein_coding",1369.82990781746,-4.98716988060675,0.465800234276575,-10.7066710439771,9.47063307430416e-27,6.10732303295997e-25
"ENSG00000162073","PAQR4","protein_coding",472.061765251258,3.72254970205115,0.347849280251968,10.7016168018364,1.00017628576952e-26,6.42191111278509e-25
"ENSG00000109667","SLC2A9","protein_coding",413.736016393191,-4.23785308430553,0.396130937803375,-10.6981118612075,1.0387320023375e-26,6.64072114597838e-25
"ENSG00000184792","OSBP2","protein_coding",431.508747244464,2.57769002960171,0.240976858246826,10.69683640311,1.05312522944803e-26,6.70384266230611e-25
"ENSG00000078747","ITCH","protein_coding",2618.57960637736,-1.44878201837201,0.135528939833012,-10.6898351020608,1.13572722131172e-26,7.19876331046812e-25
"ENSG00000176974","SHMT1","protein_coding",9742.8717196686,-4.14435833732241,0.387722975706751,-10.6889676315105,1.14639897182048e-26,7.23548491491122e-25
"ENSG00000161714","PLCD3","protein_coding",1822.67769326841,3.85025012990418,0.360441845428361,10.6820286787967,1.2354191942728e-26,7.76429554637887e-25
"ENSG00000185875","THNSL1","protein_coding",624.56616023116,-2.09660514441487,0.196294661312467,-10.6809076232463,1.25043069697427e-26,7.82548020992504e-25
"ENSG00000185101","ANO9","protein_coding",1740.94332084679,3.84666902564879,0.360620073686843,10.6668189219804,1.45523388185174e-26,9.06891972085085e-25
"ENSG00000095203","EPB41L4B","protein_coding",2216.84878100221,-3.84525610689298,0.360619808308756,-10.6629087429405,1.51774945942382e-26,9.4189372310352e-25
"ENSG00000154262","ABCA6","protein_coding",2006.06207483511,-5.51104036351318,0.517089365067293,-10.6578103047932,1.60327753767241e-26,9.90825518281548e-25
"ENSG00000124120","TTPAL","protein_coding",1623.53067195903,-2.44345160369474,0.229328813466938,-10.654795473605,1.65608285522019e-26,1.0192124858351e-24
"ENSG00000204178","MACO1","protein_coding",1905.64241015293,-1.87907267379755,0.176368364182084,-10.6542501684575,1.6658164613768e-26,1.02096651880747e-24
"ENSG00000151726","ACSL1","protein_coding",23791.0131720411,-5.29143114893806,0.496782693378744,-10.6513999369618,1.71762311322999e-26,1.0483862557789e-24
"ENSG00000115042","FAHD2A","protein_coding",1495.06710327022,-2.29069999532076,0.215094763073774,-10.6497246264201,1.7488161316688e-26,1.06305085511933e-24
"ENSG00000189057","FAM111B","protein_coding",254.126372461523,3.51779747976388,0.330362508840721,10.6482950868373,1.77587669918829e-26,1.07509400825962e-24
"ENSG00000123352","SPATS2","protein_coding",1441.48553874621,2.18846444394501,0.205640706326346,10.6421752922399,1.89649231355865e-26,1.14344609734561e-24
"ENSG00000105011","ASF1B","protein_coding",517.512383416511,3.64438501929839,0.342518838152501,10.6399549845366,1.94223153971086e-26,1.16628251809682e-24
"ENSG00000065328","MCM10","protein_coding",159.13194142284,3.65203038992381,0.343300408296718,10.6380018830835,1.98336929980528e-26,1.18618280059322e-24
"ENSG00000197885","NKIRAS1","protein_coding",374.912489386309,-2.20839481898955,0.207874163078309,-10.6237099709097,2.31186348426961e-26,1.37709073087096e-24
"ENSG00000169919","GUSB","protein_coding",4859.25885698622,-1.54774260767534,0.145717262116515,-10.6215460350728,2.36609481241221e-26,1.40375673030792e-24
"ENSG00000265688","MAFG-DT","long_non_coding",187.601703324438,3.72299166555785,0.350929379728328,10.6089483543384,2.70779567737027e-26,1.6000806966835e-24
"ENSG00000094804","CDC6","protein_coding",557.932703931348,3.47954482268418,0.32800912435782,10.6080732647193,2.73327188163022e-26,1.60872573604522e-24
"ENSG00000131943","C19orf12","protein_coding",1556.72412628853,-1.6282879037808,0.153678189405905,-10.595439145109,3.12869073210415e-26,1.83417948373789e-24
"ENSG00000101276","SLC52A3","protein_coding",786.903611280749,5.01668444819476,0.473874313976116,10.5865295928397,3.44113864185885e-26,2.00230485457518e-24
"ENSG00000165995","CACNB2","protein_coding",126.433786646307,-2.16059852336049,0.204090105147812,-10.5864932638242,3.44247396114261e-26,2.00230485457518e-24
"ENSG00000156970","BUB1B","protein_coding",267.352288433917,4.22759333676022,0.399465427362456,10.5831269671413,3.56846164254465e-26,2.0674774641493e-24
"ENSG00000137807","KIF23","protein_coding",411.232356885752,3.83385903847293,0.362285564679042,10.5824228516238,3.5953864512366e-26,2.07497166711055e-24
"ENSG00000145476","CYP4V2","protein_coding",4643.24514254371,-2.82065142316735,0.266722039654805,-10.5752469005481,3.88153774328823e-26,2.23143286079268e-24
"ENSG00000145703","IQGAP2","protein_coding",4858.00988376045,-3.20188647921788,0.302820366581503,-10.5735506345347,3.95241212767004e-26,2.26340450492672e-24
"ENSG00000143257","NR1I3","protein_coding",1072.87265263301,-5.88504172429664,0.557448807325434,-10.5570980634657,4.70997831435506e-26,2.68686147532747e-24
"ENSG00000067057","PFKP","protein_coding",4036.98795514458,4.18517223540366,0.396704767403838,10.5498410386967,5.08831080218602e-26,2.89156420758709e-24
"ENSG00000132541","RIDA","protein_coding",9661.32034575306,-4.05788816611818,0.384823197705578,-10.5448117221426,5.3680267080191e-26,3.03887679898242e-24
"ENSG00000174371","EXO1","protein_coding",211.999674811942,4.08518330292773,0.38769005919595,10.5372402671356,5.8181199724861e-26,3.28115419893209e-24
"ENSG00000171428","NAT1","protein_coding",270.539965758308,-2.1937436547928,0.208209414553943,-10.5362366033859,5.88052552856138e-26,3.30378616059176e-24
"ENSG00000117399","CDC20","protein_coding",713.440548057366,4.61789271318167,0.438321424445953,10.5354026876938,5.93288084462149e-26,3.32062221461985e-24
"ENSG00000163082","SGPP2","protein_coding",2696.0218170124,4.83197848554457,0.458936825582844,10.5286353506455,6.37519755535245e-26,3.55477180981156e-24
"ENSG00000121621","KIF18A","protein_coding",151.383247015268,3.86657340156833,0.367707972478679,10.5153374170926,7.34175353868884e-26,4.07838533654805e-24
"ENSG00000077152","UBE2T","protein_coding",361.967952165104,3.52913022691004,0.335676492312237,10.5134863707624,7.48733838183066e-26,4.14373891340717e-24
"ENSG00000099812","MISP","protein_coding",3160.92740210745,6.42548362442139,0.6112271815888,10.5124310861294,7.57161344907045e-26,4.17480188388896e-24
"ENSG00000166821","PEX11A","protein_coding",671.226373121296,-2.32928208529887,0.221684309559641,-10.5072031932517,8.00318178217031e-26,4.39641452567222e-24
"ENSG00000131373","HACL1","protein_coding",852.804697337664,-2.45408568763241,0.233733242563263,-10.4995150057364,8.6825064470527e-26,4.75199024437954e-24
"ENSG00000152620","NADK2","protein_coding",5494.16229398585,-3.71473811899735,0.35388636056284,-10.4969801975109,8.91877448969526e-26,4.86335526585148e-24
"ENSG00000120437","ACAT2","protein_coding",1408.24338227893,-3.28800133273573,0.313419524728346,-10.490735494496,9.52837613554527e-26,5.17673534221273e-24
"ENSG00000134532","SOX5","protein_coding",294.516634570284,-4.53196706530569,0.433037165105458,-10.4655383659784,1.24367533838478e-25,6.7321870871982e-24
"ENSG00000261183","SPINT1-AS1","long_non_coding",175.118452221798,3.84897910849338,0.367921784029701,10.4614058627816,1.29913589878503e-25,7.00683041846529e-24
"ENSG00000115486","GGCX","protein_coding",5578.17566525735,-2.40151306129776,0.229756725375734,-10.4524168220557,1.42838085017729e-25,7.67599448182228e-24
"ENSG00000115568","ZNF142","protein_coding",1056.49682903295,1.56963060534002,0.150292883848185,10.4438118768521,1.56401483732572e-25,8.37453720838088e-24
"ENSG00000107372","ZFAND5","protein_coding",7502.88727487319,-2.45476138292669,0.236057341465634,-10.3990046133942,2.50536566856306e-25,1.33188471670707e-23
"ENSG00000267390","AC036176.1","long_non_coding",102.766590750389,-2.92322835194805,0.281103987719927,-10.3990995490984,2.50287104334746e-25,1.33188471670707e-23
"ENSG00000149476","TKFC","protein_coding",6378.11118411564,-3.0164953917876,0.290406997071765,-10.3871305519618,2.83761776175182e-25,1.50312666579653e-23
"ENSG00000166819","PLIN1","protein_coding",396.653581341109,-5.17907506458872,0.500266440876127,-10.3526333997509,4.07130576357283e-25,2.14895398880115e-23
"ENSG00000139597","N4BP2L1","protein_coding",1256.02463405895,-2.82587689243617,0.273237006540848,-10.3422187507156,4.53904711479455e-25,2.38734563144088e-23
"ENSG00000111275","ALDH2","protein_coding",29890.1413865012,-4.11737399253498,0.398255566931438,-10.3385221310511,4.71756426068503e-25,2.47247042807351e-23
"ENSG00000203499","IQANK1","protein_coding",700.386500373087,4.76540026069443,0.461706352815131,10.3212793838306,5.64656718124863e-25,2.9489395926859e-23
"ENSG00000083123","BCKDHB","protein_coding",1420.00492746298,-3.17967513505591,0.308339060282102,-10.3122683585622,6.20199017052843e-25,3.21636077654817e-23
"ENSG00000141338","ABCA8","protein_coding",1021.12869651335,-5.08107547778958,0.492712318212943,-10.3124587918129,6.1897103004569e-25,3.21636077654817e-23
"ENSG00000148572","NRBF2","protein_coding",1011.88934814013,-1.53022392805913,0.148470308470039,-10.3065989680215,6.57884022120442e-25,3.39990794985728e-23
"ENSG00000093217","XYLB","protein_coding",955.703927964954,-3.45188117962492,0.335669195058833,-10.2835804727923,8.35643156204852e-25,4.30356225445499e-23
"ENSG00000129351","ILF3","protein_coding",9996.20708898575,1.13936761557835,0.11086912918875,10.2766894979271,8.97577998073481e-25,4.60653178803663e-23
"ENSG00000182952","HMGN4","protein_coding",2546.01541744997,1.50977715620278,0.146924727981771,10.2758546974482,9.05383331506973e-25,4.63056743893497e-23
"ENSG00000116704","SLC35D1","protein_coding",3366.18427214392,-3.1673209267107,0.308760677099768,-10.2581745721695,1.0874288539738e-24,5.5425239732438e-23
